EventTime	Type	Energy_MeV	Time_ns
2823	proton	0.001700	9.905169
2825	proton	2.402757	9.665730
2825	proton	1.069101	9.669451
2828	proton	1.786004	9.531387
2828	proton	0.209604	9.534738
2828	proton	0.008129	9.535197
2837	proton	1.127017	9.661866
2837	proton	0.017100	9.663948
2837	proton	0.001317	9.664175
2843	proton	0.025927	11.881542
2843	proton	2.028333	9.149877
2843	proton	0.576326	9.153437
2845	proton	0.677530	9.661994
2846	proton	0.129547	10.599196
2846	proton	1.491488	10.431381
2852	proton	0.312566	9.426010
2859	proton	1.638856	9.446198
2861	proton	0.359522	9.518514
2861	proton	0.002253	9.519183
2866	proton	1.305767	9.822451
2897	proton	1.255078	9.273447
2900	proton	2.243847	8.973886
2900	proton	0.880095	8.977554
2900	proton	0.001019	8.979144
2902	proton	0.228311	8.977179
2902	proton	0.000857	8.977662
2903	proton	2.190437	9.547088
2903	proton	0.772766	9.550734
2917	proton	2.096935	9.374166
2917	proton	0.649898	9.377767
2917	proton	0.002635	9.378926
2918	proton	1.806897	9.618122
2918	proton	0.251491	9.621497
2918	proton	0.586907	9.326752
2925	proton	1.021079	9.158050
2929	proton	0.098256	12.866992
2929	proton	0.015299	12.600450
2929	proton	1.659638	9.390004
2929	proton	0.042963	9.393187
2929	proton	1.183054	8.198529
2938	proton	1.687710	8.273318
2938	proton	0.104761	8.276543
2938	proton	0.002045	8.276886
2963	proton	0.122717	8.998830
2968	proton	1.889110	9.153887
2968	proton	0.344201	9.157342
2968	proton	0.003218	9.157988
2975	proton	0.504995	10.332857
2975	proton	0.012054	10.333762
2975	proton	0.002567	10.333963
2975	proton	0.306344	9.118723
2975	proton	0.007474	9.119313
2975	proton	0.002380	9.119468
2975	proton	0.588211	9.050030
2975	proton	0.002161	9.051079
2976	proton	0.158123	9.312788
2985	proton	0.134173	8.891426
2986	proton	0.445531	8.679200
2987	proton	1.091905	8.484155
2987	proton	0.014343	8.486165
2989	proton	0.718216	8.688275
2991	proton	0.003850	10.970567
2991	proton	1.952776	9.602174
2991	proton	0.493619	9.605681
2995	proton	1.295450	9.417698
3004	proton	1.069061	10.025777
3004	proton	0.027267	10.027740
3004	proton	0.001135	10.028014
3015	proton	1.920828	9.072166
3015	proton	0.432219	9.075648
3015	proton	0.001316	9.076433
3033	proton	0.569336	11.008667
3035	proton	2.074404	8.378949
3035	proton	0.603647	8.382537
3037	proton	1.777662	9.227839
3037	proton	0.245349	9.231180
3057	proton	3.094706	7.833404
3057	proton	1.939844	7.837225
3057	proton	0.449159	7.840722
3057	proton	0.007335	7.841535
3061	proton	3.028858	7.739998
3061	proton	1.812786	7.743814
3061	proton	0.245029	7.747194
3065	proton	0.392472	8.875930
3067	proton	1.746318	9.224729
3067	proton	0.139178	9.228033
3082	proton	0.166177	9.973924
3083	proton	1.865230	9.169361
3083	proton	0.340398	9.172794
3084	proton	2.230803	9.109122
3084	proton	0.866935	9.112786
3084	proton	0.003543	9.114350
3091	proton	0.543792	9.334441
3091	proton	0.013446	9.335412
3091	proton	0.001771	9.335622
3100	proton	0.032367	10.156043
3100	proton	0.005155	10.156322
3100	proton	2.131737	8.700473
3100	proton	0.738282	8.704092
3105	proton	1.966951	8.754475
3105	proton	0.492569	8.757993
3105	proton	0.006410	8.758877
3107	proton	0.000819	10.459146
3114	proton	1.981921	9.102390
3114	proton	0.501133	9.105919
3114	proton	0.013396	9.106818
3115	proton	0.354459	9.978669
3115	proton	0.004085	9.979331
3122	proton	1.026186	9.005308
3126	proton	0.936514	8.974999
3126	proton	0.004894	8.976698
3137	proton	0.604651	9.919308
3137	proton	0.012372	9.920386
3137	proton	0.002451	9.920589
3137	proton	0.019317	9.865739
3137	proton	1.338827	8.662506
3142	proton	1.272357	8.823270
3148	proton	1.932686	8.561461
3148	proton	0.420474	8.564953
3150	proton	2.146883	8.925617
3150	proton	0.698289	8.929243
3150	proton	0.003235	8.930490
3160	proton	2.006702	9.924813
3160	proton	0.584366	9.928359
3164	proton	1.143937	9.588947
3164	proton	0.009055	9.591063
3165	proton	2.379621	9.222189
3165	proton	0.977120	9.225903
3165	proton	0.008769	9.227682
3174	proton	2.226951	7.745572
3174	proton	0.876659	7.749234
3176	proton	0.214893	8.818447
3178	proton	1.324791	8.676935
3178	proton	0.015925	8.679432
3178	proton	0.001302	8.679654
3179	proton	2.149960	8.679701
3179	proton	0.705693	8.683329
3179	proton	0.008724	8.684589
3179	proton	0.003767	8.684760
3181	proton	0.582539	9.529745
3181	proton	0.006453	9.530784
3182	proton	1.796497	9.097807
3182	proton	0.183554	9.101170
3188	proton	2.149785	8.846339
3188	proton	0.714138	8.849967
3193	proton	0.235253	9.452475
3196	proton	0.497425	9.394132
3196	proton	0.354978	9.206256
3196	proton	0.010163	9.206918
3196	proton	0.002861	9.207104
3198	proton	1.691778	8.704617
3198	proton	0.077536	8.707847
3213	proton	0.099164	10.531704
3213	proton	2.016989	9.997080
3213	proton	0.542170	10.000633
3213	proton	0.023608	9.531445
3213	proton	0.001210	9.531714
3223	proton	2.211433	8.759701
3223	proton	0.795050	8.763357
3238	proton	0.802890	9.765749
3238	proton	0.001892	9.767190
3238	proton	0.486640	9.085524
3241	proton	0.329487	10.266888
3241	proton	0.620060	9.697294
3241	proton	1.076137	9.475477
3241	proton	0.006596	9.477455
3244	proton	0.655416	8.012984
3244	proton	0.004337	8.014152
3245	proton	1.367977	9.188332
3248	proton	1.391274	8.795598
3253	proton	0.000229	18.531055
3253	proton	0.021753	12.008310
3253	proton	0.258687	10.582409
3253	proton	2.096577	9.770623
3253	proton	0.673634	9.774224
3253	proton	0.022343	9.775426
3256	proton	2.206008	9.354683
3256	proton	0.805840	9.358336
3265	proton	1.628668	9.590176
3265	proton	0.026344	9.593308
3266	proton	2.087179	9.540098
3266	proton	0.613126	9.543693
3266	proton	0.003570	9.544786
3267	proton	0.019369	9.015950
3267	proton	1.324208	8.943159
3278	proton	1.046289	9.796072
3278	proton	0.010870	9.797989
3296	proton	0.862739	7.895634
3296	proton	0.005798	7.897190
3328	proton	1.914493	9.141338
3328	proton	0.414620	9.144815
3328	proton	0.001946	9.145571
3346	proton	0.826378	9.583376
3346	proton	0.009790	9.584862
3346	proton	0.001597	9.585044
3362	proton	3.264347	7.598786
3362	proton	2.102857	7.602618
3362	proton	0.693826	7.606222
3362	proton	0.025347	7.607460
3368	proton	1.627753	9.444551
3368	proton	0.026553	9.447681
3383	proton	1.399886	8.864045
3384	proton	0.357201	10.095042
3384	proton	1.837031	9.170214
3384	proton	0.287933	9.173620
3385	proton	1.138561	9.059956
3399	proton	0.004315	10.052070
3399	proton	0.108801	9.722027
3399	proton	2.690664	8.767908
3399	proton	1.410995	8.771687
3399	proton	0.024249	8.774369
3429	proton	1.488859	9.555255
3440	proton	0.502720	9.250614
3440	proton	0.009620	9.251515
3440	proton	0.001696	9.251696
3444	proton	2.165883	9.759742
3444	proton	0.740207	9.763378
3444	proton	0.009552	9.764702
3444	proton	0.001233	9.764882
3446	proton	0.033631	9.484951
3446	proton	0.002600	9.485232
3446	proton	0.095877	9.339915
3452	proton	0.321441	7.787786
3455	proton	1.391053	9.196777
3455	proton	0.002530	9.199416
3466	proton	0.645383	9.645450
3466	proton	0.002157	9.646600
3466	proton	1.671513	9.283977
3466	proton	0.068139	9.287178
3466	proton	0.004742	9.287489
3469	proton	0.517971	9.581079
3469	proton	0.007986	9.582006
3469	proton	0.003672	9.582169
3472	proton	0.397541	9.918396
3472	proton	0.000719	9.919125
3474	proton	1.700340	9.454147
3474	proton	0.082385	9.457390
3475	proton	0.174611	10.578487
3475	proton	1.941150	9.861572
3475	proton	0.451359	9.865070
3481	proton	0.550053	9.340259
3489	proton	0.702093	9.973072
3490	proton	1.678282	8.111151
3490	proton	0.054047	8.114361
3506	proton	0.655208	8.945907
3506	proton	0.008176	8.947076
3507	proton	0.605157	9.583220
3507	proton	0.011127	9.584299
3508	proton	1.608390	10.309213
3508	proton	0.001310	10.312311
3508	proton	0.053132	9.367462
3508	proton	0.001995	9.367761
3509	proton	0.866308	9.446637
3509	proton	0.011749	9.448200
3513	proton	2.061161	8.952794
3513	proton	0.600383	8.956375
3513	proton	0.016672	8.957445
3520	proton	0.851682	9.311546
3520	proton	0.013733	9.313081
3551	proton	1.955323	9.256822
3551	proton	0.441988	9.260331
3551	proton	0.005346	9.261132
3560	proton	0.576282	9.170955
3566	proton	2.383461	9.456387
3566	proton	1.050320	9.460102
3580	proton	0.018421	7.593457
3580	proton	0.003166	7.593718
3583	proton	1.090185	9.056542
3584	proton	1.366872	8.683393
3584	proton	0.030267	8.685980
3584	proton	0.000611	8.686257
3589	proton	0.644372	9.177609
3601	proton	0.909934	8.226553
3601	proton	0.033997	8.228200
3604	proton	2.360553	8.734153
3604	proton	0.996638	8.737861
3611	proton	0.114322	8.996391
3611	proton	0.003650	8.996744
3616	proton	0.927295	9.358349
3616	proton	0.004281	9.360031
3633	proton	0.529276	9.371332
3633	proton	0.021421	9.372278
3634	proton	0.844712	8.874768
3636	proton	0.348399	9.666593
3639	proton	1.558848	8.150514
3662	proton	0.063506	8.329842
3662	proton	0.002809	8.330149
3667	proton	0.179051	8.985773
3671	proton	2.236270	9.485464
3671	proton	0.839124	9.489130
3671	proton	0.015123	9.490640
3676	proton	0.087617	12.628713
3676	proton	1.441737	9.321700
3676	proton	0.008764	9.324449
3676	proton	0.590741	9.219578
3676	proton	0.001176	9.220631
3680	proton	1.300386	9.640431
3683	proton	1.373891	9.397697
3683	proton	0.026326	9.400299
3688	proton	1.585953	9.427214
3690	proton	0.265112	9.625364
3692	proton	1.840811	9.106337
3692	proton	0.296932	9.109747
3692	proton	0.001970	9.110323
3694	proton	0.817054	10.022367
3694	proton	1.179453	9.337498
3694	proton	0.025738	9.339689
3694	proton	0.002275	9.339960
3703	proton	0.366104	9.612550
3715	proton	0.337601	10.592429
3718	proton	0.884357	9.501813
3718	proton	0.005767	9.503411
3734	proton	0.236453	10.550592
3734	proton	0.115059	10.030967
3734	proton	1.199836	9.614575
3735	proton	0.179837	9.202263
3735	proton	0.784633	8.883296
3737	proton	2.013530	9.584032
3737	proton	0.544584	9.587583
3737	proton	0.008629	9.588556
3742	proton	0.434838	9.651164
3743	proton	0.138945	11.373291
3743	proton	2.840132	7.933819
3743	proton	1.593503	7.937617
3743	proton	0.008873	7.940687
3745	proton	0.572161	9.524858
3745	proton	1.274888	9.420772
3747	proton	0.668227	10.133252
3747	proton	1.036591	9.620894
3747	proton	0.007515	9.622793
3751	proton	2.187440	8.943084
3751	proton	0.786443	8.946729
3755	proton	1.371029	9.108629
3761	proton	0.466396	9.833421
3761	proton	0.005978	9.834261
3761	proton	1.787757	9.463755
3761	proton	0.210148	9.467108
3761	proton	0.001446	9.467567
3763	proton	0.738031	8.155504
3766	proton	1.105546	9.662868
3766	proton	0.014865	9.664906
3790	proton	2.030373	8.776474
3790	proton	0.501829	8.780036
3793	proton	0.834848	8.905999
3797	proton	0.987841	9.874628
3798	proton	1.039635	8.989389
3798	proton	0.028448	8.991293
3798	proton	0.004736	8.991568
3803	proton	0.690622	9.246628
3803	proton	0.016730	9.247860
3817	proton	1.893725	8.758566
3817	proton	0.399535	8.762025
3818	proton	1.945489	7.917953
3818	proton	0.429562	7.921455
3818	proton	0.007162	7.922235
3822	proton	2.274720	9.121721
3822	proton	0.882436	9.125401
3822	proton	0.000632	9.126995
3826	proton	1.665753	10.123680
3826	proton	0.026715	10.126871
3826	proton	0.001696	10.127144
3834	proton	2.191747	9.682416
3834	proton	0.790378	9.686063
3838	proton	1.524279	9.888254
3838	proton	0.012249	9.891185
3839	proton	2.034789	9.218321
3839	proton	0.603124	9.221885
3839	proton	0.001346	9.222960
3842	proton	1.922280	9.186989
3842	proton	0.452780	9.190473
3845	proton	0.016328	9.251695
3845	proton	0.003218	9.251919
3845	proton	2.042646	8.949198
3845	proton	0.588528	8.952767
3847	proton	1.114408	8.561330
3847	proton	0.010650	8.563386
3850	proton	0.587730	9.611015
3862	proton	2.247138	8.702373
3862	proton	0.854136	8.706043
3869	proton	2.343724	7.758541
3869	proton	0.947771	7.762244
3879	proton	2.350315	8.521965
3879	proton	0.992242	8.525670
3879	proton	0.024227	8.527480
3880	proton	0.277318	9.905844
3885	proton	0.070470	8.510733
3885	proton	0.003821	8.511046
3901	proton	1.930255	8.232843
3901	proton	0.428876	8.236333
3901	proton	0.001578	8.237112
3909	proton	0.050055	9.368149
3909	proton	0.001308	9.368445
3912	proton	1.523256	8.541846
3912	proton	0.002853	8.544774
3913	proton	2.272913	8.827544
3913	proton	0.917692	8.831223
3913	proton	0.008247	8.832886
3913	proton	0.001525	8.833051
3925	proton	1.008790	8.869203
3925	proton	0.021880	8.871046
3928	proton	2.482353	9.217636
3928	proton	1.125748	9.221376
3936	proton	1.639522	8.705373
3936	proton	0.056148	8.708524
3936	proton	0.004046	8.708825
3937	proton	1.933997	9.606000
3937	proton	0.444172	9.609492
3940	proton	1.740628	8.294403
3940	proton	0.177661	8.297699
3941	proton	1.255594	8.870671
3948	proton	1.065531	9.609266
3951	proton	1.275890	9.173318
3951	proton	0.038604	9.175710
3952	proton	0.168911	7.545849
3986	proton	0.066133	9.505867
3991	proton	2.312548	9.098248
3991	proton	0.930729	9.101941
3991	proton	0.012116	9.103629
3993	proton	1.565483	9.354547
4001	proton	0.150305	9.119797
4001	proton	0.003693	9.120186
4008	proton	0.765729	8.549316
4008	proton	0.018685	8.550687
4012	proton	0.554039	8.925294
4015	proton	0.139552	9.154722
4015	proton	0.001683	9.155100
4021	proton	0.245753	9.694986
4025	proton	0.161989	9.718246
4025	proton	0.001461	9.718648
4027	proton	0.788543	9.334021
4044	proton	1.758748	9.683669
4044	proton	0.177843	9.686988
4047	proton	0.104774	9.018927
4052	proton	0.496583	9.718894
4052	proton	0.009562	9.719785
4060	proton	0.671445	9.333150
4067	proton	1.268569	9.520277
4080	proton	0.599188	9.492260
4084	proton	0.011036	11.518363
4084	proton	0.403597	9.840689
4084	proton	0.010017	9.841428
4084	proton	0.337089	9.800657
4084	proton	1.576460	9.491152
4084	proton	0.031865	9.494190
4084	proton	0.008609	9.494469
4091	proton	0.105832	8.293019
4091	proton	0.006084	8.293364
4091	proton	1.494486	8.256391
4094	proton	0.002657	18.246515
4094	proton	2.410181	9.518969
4094	proton	1.052598	9.522691
4101	proton	1.986014	8.724921
4101	proton	0.500763	8.728453
4102	proton	1.084954	9.297937
4115	proton	0.571722	8.972589
4135	proton	2.149716	9.205145
4135	proton	0.664459	9.208772
4136	proton	0.143727	9.146386
4136	proton	0.004450	9.146769
4138	proton	0.407521	8.986357
4145	proton	0.635583	8.022380
4145	proton	0.052426	7.885621
4154	proton	0.791659	10.172064
4160	proton	0.104341	9.883867
4167	proton	1.231813	9.622508
4167	proton	0.022413	9.624808
4177	proton	2.086225	8.321911
4177	proton	0.669038	8.325506
4177	proton	0.102830	8.259932
4177	proton	0.001807	8.260274
4193	proton	0.656457	8.786776
4193	proton	0.009938	8.787946
4203	proton	2.343340	9.195049
4203	proton	0.980990	9.198752
4205	proton	0.178445	8.922855
4205	proton	1.938047	8.818305
4205	proton	0.452489	8.821801
4205	proton	0.004309	8.822618
4219	proton	1.058339	9.064028
4219	proton	0.005208	9.065970
4228	proton	1.920365	8.191920
4228	proton	0.405245	8.195402
4234	proton	0.001608	13.445193
4234	proton	0.010234	13.186457
4234	proton	0.192943	8.566742
4234	proton	0.004327	8.567181
4234	proton	2.793844	8.375624
4234	proton	1.521611	8.379416
4247	proton	0.607837	10.089554
4247	proton	0.008489	10.090637
4248	proton	1.752712	9.006203
4248	proton	0.167810	9.009515
4255	proton	2.742130	7.846278
4255	proton	1.468241	7.850064
4261	proton	0.365602	8.524590
4261	proton	0.003298	8.525269
4261	proton	2.421015	8.121995
4261	proton	1.137057	8.125720
4261	proton	0.007171	8.127823
4271	proton	0.871046	9.532208
4271	proton	0.016094	9.533779
4275	proton	2.255615	9.016056
4275	proton	0.925628	9.019729
4285	proton	2.160721	8.245581
4285	proton	0.757364	8.249214
4285	proton	0.002363	8.250570
4286	proton	0.001783	20.101584
4286	proton	0.003059	12.582051
4286	proton	0.011880	12.114722
4286	proton	0.001311	12.114921
4286	proton	0.014454	11.620548
4286	proton	2.269145	9.314091
4286	proton	0.873522	9.317769
4295	proton	0.337250	10.243600
4295	proton	0.007391	10.244236
4295	proton	0.000628	10.244391
4295	proton	2.110633	9.324716
4295	proton	0.700482	9.328324
4295	proton	0.016371	9.329574
4302	proton	1.180667	9.116432
4303	proton	0.134716	10.626406
4317	proton	0.317099	9.941812
4317	proton	0.013082	9.942418
4321	proton	0.752123	9.458450
4321	proton	0.017562	9.459796
4324	proton	2.703498	8.589406
4324	proton	1.435479	8.593187
4324	proton	0.031972	8.595922
4324	proton	0.001836	8.596201
4325	proton	0.719578	10.743724
4325	proton	0.010213	10.745009
4327	proton	0.589136	9.359551
4327	proton	0.020912	9.360601
4334	proton	0.008276	12.769618
4334	proton	0.000696	12.769783
4334	proton	2.388364	9.171854
4334	proton	1.062580	9.175571
4334	proton	0.003075	9.177521
4338	proton	0.530124	9.414772
4338	proton	0.012090	9.415720
4338	proton	0.490934	9.137819
4338	proton	0.011797	9.138701
4338	proton	0.741513	8.986483
4338	proton	0.006061	8.987809
4354	proton	0.529591	9.452122
4356	proton	1.568295	9.403416
4356	proton	0.020902	9.406438
4356	proton	0.717681	9.049547
4356	proton	0.025132	9.050829
4356	proton	0.001996	9.051100
4362	proton	0.356043	8.782060
4362	proton	0.001891	8.782724
4369	proton	1.438479	9.211562
4369	proton	0.016769	9.214304
4373	proton	1.569436	8.856397
4373	proton	0.035166	8.859421
4385	proton	0.503295	9.540000
4385	proton	0.357828	9.284743
4385	proton	0.004793	9.285410
4385	proton	1.432813	9.002087
4386	proton	0.983961	9.272382
4394	proton	1.133187	9.126220
4399	proton	1.103463	9.567644
4414	proton	2.224600	7.815552
4414	proton	0.814210	7.819213
4418	proton	2.247940	8.929742
4418	proton	0.847141	8.933413
4426	proton	0.208938	8.596080
4426	proton	2.071050	8.553368
4426	proton	0.586100	8.556954
4426	proton	0.002900	8.557999
4440	proton	1.131260	8.781882
4441	proton	0.085123	10.665836
4441	proton	0.003489	10.666162
4441	proton	1.341923	9.802896
4441	proton	0.014441	9.805430
4441	proton	0.188546	9.740442
4449	proton	0.146474	8.760845
4462	proton	1.502237	9.909349
4465	proton	1.290454	7.710340
4465	proton	0.006646	7.712763
4466	proton	1.343934	9.987757
4472	proton	0.197705	9.290210
4472	proton	0.000963	9.290654
4480	proton	0.771198	9.233048
4480	proton	0.005593	9.234430
4483	proton	1.757636	9.291283
4483	proton	0.206662	9.294601
4483	proton	0.001541	9.295056
4512	proton	0.914504	8.829273
4512	proton	0.002679	8.830929
4518	proton	0.442367	9.232302
4519	proton	0.467211	9.692367
4537	proton	0.108234	12.718512
4537	proton	0.065466	11.233048
4539	proton	1.517527	8.552395
4540	proton	2.049087	9.470393
4540	proton	0.588447	9.473966
4540	proton	0.015010	9.475015
4541	proton	1.563876	8.964906
4541	proton	0.641640	8.750561
4541	proton	0.001646	8.751704
4543	proton	0.067521	9.072343
4543	proton	0.001546	9.072654
4544	proton	2.232876	10.508771
4544	proton	0.845325	10.512435
4544	proton	0.012412	10.513957
4544	proton	0.001590	10.514160
4549	proton	2.074134	9.654494
4549	proton	0.605739	9.658082
4550	proton	0.705660	9.450554
4562	proton	1.324855	10.125346
4568	proton	0.496185	9.445288
4568	proton	0.001576	9.446178
4575	proton	2.162504	9.939673
4575	proton	0.759680	9.943307
4575	proton	0.012894	9.944667
4585	proton	1.272529	8.822182
4589	proton	1.646282	9.598430
4589	proton	0.007027	9.601591
